id,hop_index,split,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11,layer_12,layer_13,layer_14,layer_15,layer_16,layer_17,layer_18,layer_19,layer_20,layer_21,layer_22,layer_23,layer_24
5a77304d55429972597f1485-clean,1,test,0.2599789999958353,0.18460425013404727,0.22910459994000923,0.30634514802666185,0.2440796839991998,0.2544895331114192,0.24077410845658395,0.24602880687197431,0.30507899510468334,0.31838074384172493,0.07803955478079813,0.08721392534190697,0.0003623887181644805,0.0007646345999635718,0.004773407983645557,0.0008299728280164734,0.07271660416778884,0.07307564081328709,0.07053348870839667,0.14126189305621548,0.12672710825016778,0.1414629209703395,0.13928585447705433,0.21145765011028583
5a77304d55429972597f1485-clean,2,test,0.137858277255054,0.136286090072757,0.1455042983984015,0.09794241187409893,0.19044852971488044,0.25895221306377253,0.1469153127517097,0.15528765435419165,0.14913540225433802,0.19809313136160098,0.24334165983423695,0.16843856517519823,0.007016085246700497,0.0038404754895230288,0.056057045967317295,0.016718879989150694,0.1632729558862866,0.12767581898572256,0.12222687955944876,0.08008488917816645,0.08849814886950272,0.09075172436024255,0.06555948426938832,0.1390653716918415
5a77304d55429972597f1485-clean,3,test,0.30997659235268915,0.07604509158669129,0.06607344316968312,0.03978733885512508,0.0042850237775414555,0.06842554909226188,0.06207245951458661,0.06755210686118364,0.03563982193533917,0.06248774205167695,0.0028926085369179286,0.001887548746810805,1.9373227785731418e-05,0.0012037456704299151,0.010168979923908235,0.03879513866041282,0.2244136770355447,0.18604231793952022,0.192552633465873,0.10511067736646167,0.04326478739788878,0.07542265924409924,0.0496080555651753,0.08451111674603795
5a77304d55429972597f1485-error,1,test,0.262217260213342,0.19150543688429061,0.24210947256442056,0.3155417240063826,0.5669599224561318,0.3298135474634563,0.316589958097912,0.31511227474731907,0.3708055503607573,0.4425235427039681,0.4811535594944898,0.3588361782340483,0.9958667466342154,0.994592985985135,0.6292454792457989,0.8995952045190312,0.3763310640855912,0.3560607363033335,0.31943565134663526,0.47460210944299547,0.3368865586446554,0.29144092748273587,0.2680751771055738,0.32412255990020816
5a77304d55429972597f1485-error,2,test,0.13761079568090348,0.13501864438682007,0.14624067401530993,0.0975481639607403,0.20932901962700629,0.2708776272690086,0.1580057924971617,0.16697351332880478,0.16047337824276897,0.24244460871449497,0.36318970267898676,0.2597487674044207,0.010868906662886375,0.009595209527377167,0.10144405712204373,0.06668275486592934,0.24018678842043603,0.20718412158794178,0.1876808134928868,0.13450463073075083,0.12584900583074354,0.10408440949753417,0.07523227888615293,0.1600757319964098
5a77304d55429972597f1485-error,3,test,0.3127093273098502,0.0746241161376032,0.06626639682928742,0.0399197280940116,0.0044380217132721595,0.06862514436921012,0.06269618357064714,0.06743691242993291,0.03485220120377062,0.06220944717845448,0.0025263186950382783,0.0016015399548057528,2.3958681081078095e-05,0.0027061916533538087,0.01360463847101438,0.07815436685556597,0.24509180945894932,0.2037899516255551,0.20624259851341942,0.12060294012002615,0.050455508220643895,0.07758258910431891,0.05067020166197524,0.08614915455944833
5a8578d05542994c784ddb19-clean,1,train,0.24673115058351316,0.3577883738489457,0.31169949440201256,0.3208056739373091,0.2469200391213126,0.22313141058233926,0.2470700967892805,0.23030169946671092,0.2648533749302786,0.3234360193725225,0.013025189000331177,0.037978016934224555,0.001883402371379882,0.0018163556463728636,0.028507000287765257,0.0072665932393324115,0.16700330528719853,0.12716837433130548,0.17326280720486723,0.18222369325730392,0.18826416270531973,0.2074311227527391,0.21172822265257082,0.18243063194943188
5a8578d05542994c784ddb19-clean,2,train,0.1471481425419451,0.1094510638044138,0.07250342997141661,0.07357443836927142,0.004562578153715891,0.10068463516144474,0.09328353264040538,0.10715746082418866,0.08271003940227818,0.04365791570272769,0.003963113706949077,0.004349560652142974,3.899320165572181e-06,1.9704457777430255e-06,0.0019000747767109745,0.0002229380693736,0.03161138937920639,0.028985731374188292,0.0366835691403397,0.035201688412776246,0.05151763478100729,0.06230443298246384,0.06752219980292695,0.07661821450804596
5a8578d05542994c784ddb19-clean,3,train,0.11426004713911037,0.05715303323149522,0.07187213278858137,0.07459998186602129,0.015741213526325022,0.06849636619761658,0.05683778486768247,0.02804142513803304,0.03582639372433866,0.029328437862503026,0.0003187123049897963,0.00028155076571901737,6.378642727314032e-06,5.203225560749586e-05,0.002078618327828606,4.750594661277825e-05,0.03617097189634071,0.05017818261927871,0.04885034858692517,0.02213387134542768,0.024523161325281383,0.02793865286728251,0.03566261976728295,0.06142941126751524
5a8578d05542994c784ddb19-error,1,train,0.25360797095143,0.32196747798505654,0.2766869506626728,0.3060159936177336,0.6293409897304957,0.3263540930640869,0.3563054188819125,0.32520344863481204,0.3821744559161579,0.44892566310846715,0.763012370476739,0.6961101836986697,0.9792541130249726,0.9699082154103663,0.867579341839792,0.9868912411230412,0.5625485760546638,0.504801500771041,0.5434173947586503,0.5479475187093895,0.4555987670829996,0.412231498252011,0.37613683895956895,0.3652717948177746
5a8578d05542994c784ddb19-error,2,train,0.14720628693753757,0.09648061764350543,0.06450865555506492,0.06754760843864588,0.005862290360046134,0.1073252817486187,0.09878528610914741,0.10465447611059549,0.08342234841542467,0.0455002327093111,0.004764423706893819,0.00500393003336932,4.0926358514181684e-06,9.169542635449928e-06,0.00775735510095251,0.004154345133179318,0.05656355198651916,0.05749173991692171,0.06984893032365358,0.06959717180270264,0.08533914535879036,0.09825666138760505,0.10557138513475914,0.13039958337490556
5a8578d05542994c784ddb19-error,3,train,0.11371684518048057,0.057949371304262566,0.07150798706721136,0.07384242647098872,0.01722652957803241,0.07237744527981087,0.06148678712495178,0.029407120366656363,0.036866046157241296,0.031068728230193316,0.00038289675813387943,0.0003370706628679335,1.0402263050203849e-05,0.00014896759766379883,0.005321019806456587,0.00022560325654882876,0.05119184885952728,0.07552123880797114,0.06685846225272926,0.0362235616575966,0.03778467840383405,0.04146488956559598,0.052600163998148985,0.098060368867185
5a732e405542991f29ee2d3c-clean,1,train,0.15941478884776522,0.09486690763338645,0.08340026090668817,0.07763627822425968,0.018512508860631154,0.11249503520399781,0.10954993774319745,0.1508812343053312,0.10275285077366657,0.04679316595563445,0.005070625483936379,0.004607156641966946,0.000493861114992543,0.0009150675916289471,0.027100610776390078,0.0022855823427442626,0.17822259151625153,0.1941908586427253,0.21386743049492568,0.1519347127323232,0.16294994150414444,0.18929118035125114,0.1795823031246341,0.13739870743971244
5a732e405542991f29ee2d3c-clean,2,train,0.2865277877991801,0.37531932700686366,0.3225953784477756,0.3876633316071908,0.39564455504172835,0.24963864397299135,0.2427367088867767,0.24779514667617497,0.30303937903344963,0.27246268056148926,0.22471572325135727,0.2557002354414864,0.00824366437011334,0.0056861089746095125,0.05941361695207803,0.01999431119003989,0.19208996064725445,0.21542859627293795,0.24874477953276097,0.19485096453483433,0.2214946424941297,0.22142684565608087,0.22262540356870186,0.23235639455539794
5a732e405542991f29ee2d3c-error,1,train,0.15941478884776522,0.09486690763338645,0.08340026090668817,0.07763627822425968,0.018512508860631154,0.11249503520399781,0.10954993774319745,0.1508812343053312,0.10275285077366657,0.04679316595563445,0.005070625483936379,0.004607156641966946,0.000493861114992543,0.0009150675916289471,0.027100610776390078,0.0022855823427442626,0.17822259151625153,0.1941908586427253,0.21386743049492568,0.1519347127323232,0.16294994150414444,0.18929118035125114,0.1795823031246341,0.13739870743971244
5a732e405542991f29ee2d3c-error,2,train,0.28688430759350675,0.3778352125502096,0.3260504114598689,0.3908297470898391,0.45528309768850816,0.2625984321651087,0.25743336073603207,0.26409777883136604,0.32102041992736546,0.3093231930474997,0.6678452881390426,0.6093686536108719,0.9713591487054243,0.9830877732120527,0.9078745792904866,0.9701086799773051,0.5100478900419868,0.5581313521916242,0.5287964470379537,0.5065307047093712,0.4803709686716838,0.4483256280352028,0.43865860809276314,0.40539512703507097
5ab439695542991751b4d6fa-clean,1,train,0.1456556778479876,0.04320802987263406,0.036352106928897863,0.045492326785346905,0.014981631735916262,0.10172227199209295,0.09003558553341816,0.06569611411476403,0.0461797727055976,0.015663469416366628,0.002824815343785368,0.0015898285786936778,2.6895678739606358e-05,2.7201524485239896e-05,0.0012843351286001782,0.0003457811291710166,0.026762514472575213,0.029279761484118143,0.036432042459207524,0.06611298688672082,0.10219789948558294,0.08748136779758346,0.10686989587803092,0.1218312143197805
5ab439695542991751b4d6fa-clean,2,train,0.19144694253289377,0.25874743515068177,0.28198420109044503,0.2208078961866859,0.04251346931316599,0.19779006193089216,0.19356996614030222,0.2470785839189414,0.2944911203507562,0.1614104512940287,0.018844053791261615,0.045334927310800535,0.00771907556996547,0.00749913641846724,0.053974807464246675,0.02761998380486272,0.12147363354871758,0.13301518709153726,0.14178611638688907,0.16085786462572826,0.1559209324252842,0.17587827181054358,0.15262527397145398,0.2058345474045687
5ab439695542991751b4d6fa-clean,3,train,0.17817247557996962,0.08393654697849968,0.1193093866755291,0.08746239453004558,0.01862205045738528,0.07101998690902918,0.06590931286115592,0.05850828970066186,0.05081968989910103,0.04756616493364985,0.00020706443566909528,0.0004256239721097518,4.9444166840034175e-05,6.750130517307061e-06,0.0052010337702353675,3.8592517339507516e-05,0.05803094326556131,0.07905596552260064,0.06981402040517266,0.06877846652128136,0.08096180968303512,0.12474133887606012,0.12725240462176918,0.11025909000254445
5ab439695542991751b4d6fa-clean,4,train,0.30549135255453663,0.18362953906214538,0.13870011204908694,0.0867301660070377,0.053054003923906794,0.11178465819727826,0.09053390645821507,0.07095403199845486,0.11993393110000547,0.09465000053506754,0.02624825898619601,0.050412852700472584,0.0018029657860120579,0.001655206336992651,0.006229801337494965,0.004116516828081913,0.07705984563667802,0.06586893976270876,0.06063416983415034,0.06974463479136539,0.08259924009554322,0.10071891738446645,0.09314516889095581,0.09820175440845763
5ab439695542991751b4d6fa-error,1,train,0.1456556778479876,0.04320802987263406,0.036352106928897863,0.045492326785346905,0.014981631735916262,0.10172227199209295,0.09003558553341816,0.06569611411476403,0.0461797727055976,0.015663469416366628,0.002824815343785368,0.0015898285786936778,2.6895678739606358e-05,2.7201524485239896e-05,0.0012843351286001782,0.0003457811291710166,0.026762514472575213,0.029279761484118143,0.036432042459207524,0.06611298688672082,0.10219789948558294,0.08748136779758346,0.10686989587803092,0.1218312143197805
5ab439695542991751b4d6fa-error,2,train,0.18920731055634069,0.22315880056453477,0.26721426087926325,0.22833012205102998,0.7792585320053491,0.427112885909922,0.40184268625885056,0.39560974973195284,0.5336272040415257,0.3769489477923602,0.8294876081891716,0.7714135300234055,0.9725057083228124,0.9665571984863846,0.7850385465300177,0.9474662102724256,0.33725319865068965,0.344910964322392,0.34837189788699174,0.37084390318134397,0.3196477022401203,0.3400768506248098,0.3005027970027622,0.35329165437445464
5ab439695542991751b4d6fa-error,3,train,0.1769081982114483,0.08021331722443677,0.1166576527990802,0.08762243877480293,0.02942342227992731,0.07546411023513769,0.07204552805028677,0.06586589606659034,0.05370368303615438,0.06325369067238033,0.0020109545745751146,0.0025085329392185276,5.5443556034863705e-05,8.248635320727963e-06,0.006467480123369394,8.268625010848362e-05,0.07224926893757666,0.09877604367108128,0.08767270363156024,0.08556257015007276,0.11110682329319262,0.16286418988981,0.15393031890670847,0.13582530039826898
5ab439695542991751b4d6fa-error,4,train,0.301710725830478,0.17563760237294387,0.13572198529404458,0.08686629024131758,0.0444969237555193,0.1020409238686541,0.07886430429316912,0.06218272152931158,0.09919035044446979,0.07692294884092658,0.022013091796490136,0.04985652317292778,0.0026453452291500326,0.0017073357185852418,0.007003592977975037,0.00374972744263648,0.0826227063399554,0.07079347787353502,0.06433842642669747,0.07348637760262262,0.08886726608978188,0.11402330332859542,0.10513195575817298,0.11561378353425578
5a7a1ceb5542996c55b2dd13-clean,1,test,0.1532982993820038,0.17231389619160983,0.1915176687756071,0.21284154585353007,0.2886757635353508,0.25473549098493864,0.22558689687769243,0.23240299774627154,0.3373562477167466,0.5052429027790303,0.4105937552219481,0.32005279850115503,7.899274724069175e-05,3.114750654429948e-05,0.0016591663427711646,3.870786755648927e-05,0.03370871290087889,0.025698645892815262,0.034969737321813084,0.03768225825909106,0.04727074474370856,0.04818222214881388,0.05861858201280348,0.0878478503480689
5a7a1ceb5542996c55b2dd13-clean,2,test,0.1929955285617445,0.13857657291649977,0.2062663775910267,0.2335444720658369,0.21161717239786854,0.13260698110956898,0.11876504827903879,0.08368439067104454,0.13403532321642073,0.2411923717593487,0.209252710325388,0.03908249595783201,4.1691403674217254e-05,7.748207212770186e-06,0.004835096743999746,0.004657685845999198,0.037576865820507496,0.039886309069025995,0.04340671983958027,0.051148152243502235,0.03369201101833793,0.03545122768327782,0.052721059519449914,0.04942489599681102
5a7a1ceb5542996c55b2dd13-clean,3,test,0.13304584346035772,0.12836842432890574,0.15884945711651577,0.18641299623207902,0.31776350559992156,0.367138982522198,0.32662039741621884,0.3366743596948354,0.21881981147289817,0.1756502976710285,0.005874710178432331,0.002038597974824347,1.1672189012736542e-06,4.924720295718593e-06,0.0010962605109158304,1.2647416307979962e-05,0.041968913702549536,0.027724928822469633,0.026548459155767916,0.028265790377383932,0.018954675912595413,0.02087662382454811,0.023179825707234765,0.01856947622828391
5a7a1ceb5542996c55b2dd13-error,1,test,0.1532982993820038,0.17231389619160983,0.1915176687756071,0.21284154585353007,0.2886757635353508,0.25473549098493864,0.22558689687769243,0.23240299774627154,0.3373562477167466,0.5052429027790303,0.4105937552219481,0.32005279850115503,7.899274724069175e-05,3.114750654429948e-05,0.0016591663427711646,3.870786755648927e-05,0.03370871290087889,0.025698645892815262,0.034969737321813084,0.03768225825909106,0.04727074474370856,0.04818222214881388,0.05861858201280348,0.0878478503480689
5a7a1ceb5542996c55b2dd13-error,2,test,0.1987296989573654,0.145103854126837,0.230624575373068,0.26510026547275434,0.2736524740119497,0.1469795289348849,0.13380092379101657,0.10107883236508025,0.17518389262065026,0.2829947490324787,0.5118195986650734,0.08679507579527951,0.03184919780753939,0.0019136761207002733,0.09039341852996013,0.15821312119458183,0.09062612679213441,0.09618468697068813,0.10957228284921423,0.1191687215776011,0.0745651273107732,0.06986545917349184,0.0979132434620516,0.09241891731812749
5a7a1ceb5542996c55b2dd13-error,3,test,0.13034865223282446,0.1270026392027259,0.15320033061225086,0.17966543932699228,0.21697003199157383,0.34190243958720246,0.3027030915638838,0.3141049874383786,0.19545294286555057,0.1560953975351742,0.0069866578817996735,0.0023915572208167532,1.0712113899617272e-05,2.5120516335908335e-05,0.0023833835558284716,4.1326273553620704e-05,0.053346803754585614,0.038408225125422385,0.037400520570330956,0.037294822394258235,0.02397425571929141,0.02715116117844886,0.02999217676171256,0.024764026163685077
5a7e465255429934daa2fbfa-clean,1,train,0.12861164043903986,0.04421202483529674,0.03482533362918336,0.04218114761886416,0.004020631303971102,0.050124087134076144,0.0317937066303174,0.034889416203485984,0.028046616786504167,0.037960199138792644,0.0023292255715693967,0.0017668980241744554,8.473044419478676e-09,3.358201762691614e-08,3.678051095329631e-06,3.4711232064107053e-09,0.007929500590717935,0.009114094357714079,0.011976552027542383,0.01605154040709613,0.034500688092413696,0.053601052528056886,0.05665867855092334,0.057509604050112566
5a7e465255429934daa2fbfa-clean,2,train,0.16577095223219138,0.2728318640140139,0.30688648941927527,0.3259891790261753,0.028743676447786,0.150758497328286,0.17240610519213134,0.17316903200763825,0.15116699791193483,0.2066092577850262,0.00047967417379694735,0.0011573717420513216,2.40675317675318e-06,1.272511996692712e-05,0.00046574961648222893,4.745728082649125e-05,0.045104193659132416,0.04901093543607825,0.05530187195729236,0.05047594837354122,0.0855670488181933,0.09625810228539373,0.06468071699977992,0.08426197169652051
5a7e465255429934daa2fbfa-clean,3,train,0.17453146853727305,0.16920615868846048,0.15519679448139978,0.1419011771812478,0.0726591998665229,0.09341312476646733,0.09006253556898158,0.06224638101911396,0.08495037812283156,0.2244666104403619,0.09338115883816106,0.0665147542101332,0.00019285232150958147,9.010352774113157e-05,0.004137484283069366,3.9501944320901145e-05,0.044283503480452485,0.04993169368765242,0.04982007653047888,0.05522990587646858,0.06871254473201743,0.08316441465941675,0.06396119672566734,0.04763539448231886
5a7e465255429934daa2fbfa-error,1,train,0.12861164043903986,0.04421202483529674,0.03482533362918336,0.04218114761886416,0.004020631303971102,0.050124087134076144,0.0317937066303174,0.034889416203485984,0.028046616786504167,0.037960199138792644,0.0023292255715693967,0.0017668980241744554,8.473044419478676e-09,3.358201762691614e-08,3.678051095329631e-06,3.4711232064107053e-09,0.007929500590717935,0.009114094357714079,0.011976552027542383,0.01605154040709613,0.034500688092413696,0.053601052528056886,0.05665867855092334,0.057509604050112566
5a7e465255429934daa2fbfa-error,2,train,0.18430609413889962,0.3263690493215559,0.3364394959230846,0.3168020733497308,0.9163990225519477,0.5150505285196273,0.48904238447049253,0.46387946076690234,0.5990805069734838,0.6911546026056876,0.9864627687852333,0.9746588483153986,0.9999701875377806,0.9999715843272665,0.9877156756845333,0.9990576453238379,0.8035728741624434,0.7510949609132975,0.7551437193915473,0.7137632545834368,0.7869467487818944,0.7703373911318614,0.7322781073005026,0.7255780753462531
5a7e465255429934daa2fbfa-error,3,train,0.17663696802029147,0.16012190553599856,0.15040844490891,0.13955353587927047,0.02718915325532004,0.06852557045168438,0.07338774764680651,0.043042689168418816,0.06374405625377927,0.18448632961247294,0.09734194661544383,0.048799878594600325,0.0004251549724083753,0.0004052457651981689,0.006897376356999592,6.177940336133345e-05,0.058904008745442556,0.07284018448681236,0.07717846477708709,0.09273884958778146,0.11194687422909204,0.14461648854811446,0.1291623485370396,0.12090809547463117
5ae209745542994d89d5b31e-clean,1,train,0.19499961152110487,0.23751322112230602,0.23348856941420099,0.27193386684949333,0.07701605479377517,0.14895426905724368,0.16013177532056155,0.1263167630088495,0.17046716909608992,0.14896813286293584,0.019137551969283708,0.03546684223733621,0.003063325270923329,0.004995739874995808,0.028240865051877825,0.009946841686580369,0.25922983901177976,0.25446575103816305,0.2566710114448193,0.24595134782153433,0.33989151360601455,0.3300210185696747,0.2721184292481801,0.24940863250894646
5ae209745542994d89d5b31e-clean,2,train,0.2072477681021466,0.06279776173332244,0.08690506253982348,0.07396913358439784,0.0015548361228685712,0.05670142471811238,0.049933671162750305,0.046448256317208864,0.02267342882227153,0.04707172290727621,0.026801161053463415,0.04991758759007867,0.006288708647734697,0.006612199493637839,0.022931071758585296,0.00032463152136518445,0.11013970450486654,0.1649608804090491,0.15850965396658465,0.15308484545148437,0.17744691316794292,0.1234376974169104,0.08973884150924519,0.08285394391902554
5ae209745542994d89d5b31e-error,1,train,0.21033608072002685,0.28203869504422646,0.28376551739488726,0.31904615016647175,0.9779009972044767,0.7234993476584398,0.6396701216808329,0.6484775471914572,0.8572944831813732,0.9286746557414814,0.9994348991397244,0.9974858516178309,0.9999835102694742,0.9999923323886364,0.9939356958503965,0.9995571523027358,0.8075253669598845,0.7937224081074894,0.7591375647712676,0.7435532714137965,0.7453039115964365,0.692939860125779,0.6709859053506988,0.6863223527301321
5ae209745542994d89d5b31e-error,2,train,0.20729002256781864,0.06362384354906561,0.09241101207923554,0.08310384826764564,0.006574473395971589,0.08434892281472409,0.062411976647000204,0.049655014968898896,0.024918683066655085,0.05748358277872435,0.09421388215796091,0.11295934772964322,0.0012784466527646307,0.00044460369747659933,0.006204811428821954,6.075116268001338e-05,0.08600101503940397,0.12731634521202959,0.127254726450149,0.13250161543226777,0.16702676725313823,0.13639913170602574,0.11292458735329083,0.1272647064775566
5ab6a422554299710c8d1f12-clean,1,validation,0.19616804662884332,0.10552093103119631,0.08113895354164598,0.10243550387330318,0.029382892605815537,0.07298120097226911,0.05874319967993119,0.03731232592959001,0.049092513327722846,0.09178628837321054,0.008020782364031899,0.006469513324108372,4.868679917140167e-05,4.080308254311968e-05,0.0038925987127780754,0.0020373379046841576,0.08119507518819798,0.07717616407636886,0.08933514794037543,0.07528286823584682,0.09724213161760062,0.063830916931007,0.0853287607045833,0.08437913615747844
5ab6a422554299710c8d1f12-clean,2,validation,0.1313043505909137,0.057006024877096564,0.03658662949155793,0.03376345794265674,0.03712756758336602,0.12945076961908716,0.10444588665760479,0.07294968093124767,0.0652069385755729,0.037725754013895565,0.0009603151188545334,0.007152210436045469,0.00013209667335144017,2.8665597857286075e-05,0.007847975777517025,0.010769699668618666,0.04453755687449053,0.03630699086194072,0.04977773441482121,0.025422036572850595,0.03421934562765354,0.021853064615580294,0.03579510376776758,0.01811654155603869
5ab6a422554299710c8d1f12-error,1,validation,0.19712783266637143,0.1039545448326419,0.08178924531342865,0.10383996715147256,0.04174511386789928,0.07749362201881466,0.06478532807043622,0.04157186873390062,0.05590864871160831,0.10994226292224195,0.0795254800944565,0.04318831528743051,0.8206291180580634,0.8888713118301688,0.9086538036564881,0.9968936529407701,0.4626844333854462,0.4676081557775389,0.4568526943866474,0.5337161087836648,0.437481384695682,0.22918259039383537,0.27249100347248834,0.24500967473894303
5ab6a422554299710c8d1f12-error,2,validation,0.13139768281003797,0.05693817005428453,0.036693149241211385,0.033739791235214596,0.03817942125633254,0.1293086997944674,0.10540854860015367,0.07268281942270538,0.06562145100296947,0.037951263616651965,0.0013824935793778869,0.01127549761927293,0.0015815318547288417,0.0012728557611503797,0.054134074119631226,0.27805425795225847,0.10746005339565903,0.09099898640745173,0.10747249173304202,0.08121846513483327,0.07909338695742975,0.04292329223274296,0.06921794366338756,0.03289461992172054
5ae4c2835542995dadf243ec-clean,1,test,0.2796169348553192,0.29786546719451146,0.19048591749223295,0.2926722466041347,0.2150867332879257,0.11327957765461381,0.2168233140873271,0.26182858690425853,0.14561304373373327,0.1978118827335153,0.0049405599322683924,0.016893183491732796,0.00032206152049967684,5.768949542442773e-05,0.003520566331437665,0.0052508181459874105,0.17057813206127134,0.172074926572248,0.17902428845404147,0.12572968264109743,0.13038404226403905,0.10925590602491708,0.08566712387356318,0.06716688224718505
5ae4c2835542995dadf243ec-clean,2,test,0.22607672016238933,0.1132804138928784,0.1240185572577145,0.1113773211278775,0.19541891902332,0.11455279933888482,0.14557005277012183,0.07726602571051448,0.0525359755655655,0.013008606181032787,0.0006457395930203838,0.00048467644655005406,1.536986752942362e-07,1.1703802657643579e-07,0.00012978755006243814,4.341890139665524e-06,0.02929212010033851,0.00965813392066547,0.013672604091668612,0.014917546211600288,0.030174000373461587,0.036620457859301285,0.042284346867307344,0.05138139542224782
5ae4c2835542995dadf243ec-error,1,test,0.2790107552269488,0.299321629062614,0.19118487510592902,0.2936969524875424,0.2669242125252642,0.12246867740158948,0.2329998315972508,0.28067817530511074,0.1526420956592653,0.20848215738175985,0.007962040134425849,0.026406929415040963,0.004196653574137214,0.0004945020908317166,0.010087167841068728,0.03536300373411956,0.22208092180185332,0.2219569623663907,0.22809693477393034,0.18148022499691274,0.1738904504522533,0.14256250064084144,0.10962463752137079,0.08546515130672103
5ae4c2835542995dadf243ec-error,2,test,0.22597978035203775,0.11297757808382293,0.12350602656000592,0.11151179149135604,0.1977902997053143,0.11527545573469006,0.1472116500765922,0.07800884666842138,0.053265766036893744,0.013257905647070689,0.0006814478408799019,0.0005360095923951418,1.8128652832217018e-07,1.7468686981621083e-07,0.00017570056323596835,1.248856102320123e-05,0.03579838479032381,0.011810945494014293,0.01592080869162357,0.02000970045632281,0.041513245487988924,0.048155104467929095,0.05366468736464645,0.062168313228523564
5abce1665542993a06baf991-clean,1,train,0.12316187460563895,0.1279475505022969,0.1527764283148801,0.18064166921026287,0.06357846654340894,0.14991116392109693,0.1082631211159269,0.13109447724481108,0.1131340757873442,0.11947302032984182,0.02274283000979422,0.020355003593163352,2.1138881789516867e-06,9.85100501526449e-07,9.103089378751844e-05,4.884659317916405e-06,0.015792653397756363,0.0258484765185601,0.026621837219733786,0.03399878980547209,0.07743590151064554,0.09182322054075387,0.08322222891523805,0.08486057902087635
5abce1665542993a06baf991-clean,2,train,0.1962823383075237,0.17830570170117424,0.1792844733845109,0.16071320727606717,0.17937370380378936,0.07075670102994867,0.10156827166017406,0.16043991780786906,0.18890912840727006,0.24260155278985207,0.017541942030975324,0.048556895252547506,4.6767781645845286e-05,2.798499434244591e-05,0.004915482051575829,0.002025031931562558,0.0848158091909419,0.11159570851374687,0.13000926958494735,0.07425672069022694,0.08709058474749683,0.13332172998190228,0.16415189419936244,0.2324091099281685
5abce1665542993a06baf991-error,1,train,0.12316187460563895,0.1279475505022969,0.1527764283148801,0.18064166921026287,0.06357846654340894,0.14991116392109693,0.1082631211159269,0.13109447724481108,0.1131340757873442,0.11947302032984182,0.02274283000979422,0.020355003593163352,2.1138881789516867e-06,9.85100501526449e-07,9.103089378751844e-05,4.884659317916405e-06,0.015792653397756363,0.0258484765185601,0.026621837219733786,0.03399878980547209,0.07743590151064554,0.09182322054075387,0.08322222891523805,0.08486057902087635
5abce1665542993a06baf991-error,2,train,0.1960688278959227,0.1785073571874894,0.17911434939615406,0.1592183823300733,0.3524229877814942,0.09242854716856372,0.12829968638775074,0.2167918990954148,0.2742036958898575,0.40614931642786994,0.9510157210104606,0.8883056623281705,0.9965640562347448,0.9818225819016441,0.9030675852931982,0.9855131600394738,0.4825568038629684,0.5517794830751813,0.5553027670428125,0.7461696025909645,0.682123398063791,0.6539102876743362,0.616928779706079,0.5952661739385046
5a8165f75542995ce29dcbf8-clean,1,train,0.2507292732759752,0.16789187794565574,0.14159554564308144,0.13381236188298581,0.0030239700285620624,0.030590493624120998,0.021537962144134594,0.027182442607090594,0.06675590381294323,0.049473132660400085,0.009074356785513337,0.011117446098511466,8.511437699144085e-06,3.9047460667551266e-05,0.013136541165410659,0.002735096293249346,0.0930534177193023,0.08107306602340116,0.08186793016071298,0.058513606359171036,0.07755536153824455,0.08973803177468187,0.10196155268502215,0.1017575432030537
5a8165f75542995ce29dcbf8-clean,2,train,0.19394158254506644,0.2196493638653515,0.2545612377271098,0.15029974880201755,0.03402833722699673,0.09231586358373138,0.070361521722161,0.08535969541505643,0.07981828792636834,0.07515755660532762,0.04524876454697897,0.05945227280014372,0.000264174184560556,0.00044624701504533703,0.006092966886787372,0.001628903476034605,0.08900842155397562,0.057965642283090806,0.050294773130860046,0.05514190011848698,0.07328370590697848,0.09208988264980841,0.1457918812293184,0.17030858785651684
5a8165f75542995ce29dcbf8-clean,3,train,0.11767262438879865,0.16671488519417632,0.18425807873725125,0.18947108675377794,0.02054255500981479,0.10255038507454621,0.13103623235750578,0.10570637807427004,0.10531485340648114,0.11625361232341183,0.01611125403705507,0.018553075479912865,1.1875207636388188e-05,6.189756791939564e-05,0.011069222568651385,0.006921622775985295,0.0641266572242591,0.054492852287517886,0.04248416456828361,0.045226180928362045,0.06053960719068022,0.04832167589570889,0.07070975043414433,0.055495093527133374
5a8165f75542995ce29dcbf8-clean,4,train,0.1866898212106491,0.08236258546637869,0.08362505362662877,0.0946335567761555,0.0001359317789825377,0.032423650781559614,0.03211687973577475,0.020957787093455648,0.006747958265838994,0.018182567603321636,8.93310245561425e-05,0.0005864616642479057,1.027464250523407e-05,4.215047766205243e-05,0.00031115552635755013,4.003005985449851e-06,0.02036828234346387,0.01540937325160412,0.014104668576240568,0.017177488087587976,0.0183678696055481,0.017231530389813992,0.019519031247752873,0.02029017335803701
5a8165f75542995ce29dcbf8-error,1,train,0.2507292732759752,0.16789187794565574,0.14159554564308144,0.13381236188298581,0.0030239700285620624,0.030590493624120998,0.021537962144134594,0.027182442607090594,0.06675590381294323,0.049473132660400085,0.009074356785513337,0.011117446098511466,8.511437699144085e-06,3.9047460667551266e-05,0.013136541165410659,0.002735096293249346,0.0930534177193023,0.08107306602340116,0.08186793016071298,0.058513606359171036,0.07755536153824455,0.08973803177468187,0.10196155268502215,0.1017575432030537
